order_id,user_id,product_id,quantity,unit_price,total_amount,order_time,status,payment_method
O00016012,U003826,P00436,4,155.39,466.16999999999996,2025-05-07 07:04:37.673423,pending,credit_card
O00016013,U003826,P00094,2,22.68,90.72,2025-05-01 06:58:37.673423,cancelled,alipay
O00016014,U003826,P00134,3,32.57,97.71000000000001,2025-05-02 16:31:37.673423,completed,wechat_pay
O00016015,U003826,P00156,2,36.82,36.82,2025-03-21 15:47:37.673423,cancelled,alipay
O00016016,U003826,P00443,2,55.42,55.42,2025-04-06 01:59:37.673423,pending,alipay
O00016017,U003827,P00451,1,89.33,89.33,2025-05-12 04:34:37.673423,completed,wechat_pay
O00016018,U003827,P00247,1,73.7,294.8,2025-05-13 10:41:37.673423,pending,credit_card
O00016019,U003827,P00095,4,38.1,38.1,2025-04-23 17:06:37.673423,pending,credit_card
O00016020,U003827,P00331,1,44.78,89.56,2025-05-20 17:07:37.673423,pending,credit_card
O00016021,U003827,P00498,4,195.11,780.44,2025-04-26 18:17:37.673423,completed,alipay
O00016022,U003827,P00424,3,144.23,576.92,2025-05-25 03:07:37.673423,pending,wechat_pay
O00016023,U003827,P00258,3,24.46,73.38,2025-05-30 07:11:37.673423,pending,credit_card
O00016024,U003827,P00438,4,142.71,428.13,2025-03-27 01:36:37.673423,pending,wechat_pay
O00016025,U003827,P00439,4,32.23,128.92,2025-03-14 02:05:37.673423,pending,credit_card
O00016026,U003827,P00214,3,43.95,87.9,2025-05-24 01:47:37.673423,completed,alipay
O00016027,U003827,P00248,3,314.48,314.48,2025-03-27 17:58:37.673423,pending,wechat_pay
O00016028,U003827,P00467,3,47.45,47.45,2025-05-05 16:09:37.673423,cancelled,credit_card
O00016029,U003827,P00002,4,29.23,116.92,2025-03-11 02:28:37.673423,pending,alipay
O00016030,U003828,P00168,2,128.92,257.84,2025-05-16 02:56:37.673423,pending,credit_card
O00016031,U003829,P00302,4,172.28,516.84,2025-03-12 22:52:37.673423,pending,alipay
O00016032,U003829,P00203,4,138.31,414.93,2025-04-16 14:08:37.673423,pending,alipay
O00016033,U003830,P00076,2,244.07,244.07,2025-06-01 10:46:37.673423,completed,alipay
O00016034,U003830,P00214,1,43.95,43.95,2025-05-06 07:23:37.673423,completed,credit_card
O00016035,U003831,P00436,1,155.39,466.16999999999996,2025-05-29 22:30:37.673423,completed,alipay
O00016036,U003832,P00274,1,199.49,199.49,2025-04-05 02:56:37.673423,cancelled,wechat_pay
O00016037,U003832,P00488,4,103.31,103.31,2025-04-14 06:37:37.673423,completed,alipay
O00016038,U003832,P00371,3,126.59,126.59,2025-05-06 11:39:37.673423,cancelled,wechat_pay
O00016039,U003832,P00096,2,461.87,923.74,2025-03-14 22:01:37.673423,pending,credit_card
O00016040,U003832,P00406,4,118.5,355.5,2025-05-17 21:11:37.673423,completed,alipay
O00016041,U003832,P00454,4,166.02,664.08,2025-03-26 13:11:37.673423,cancelled,credit_card
O00016042,U003833,P00333,1,356.6,356.6,2025-05-16 03:18:37.673423,completed,wechat_pay
O00016043,U003833,P00309,2,50.86,203.44,2025-03-24 10:04:37.673423,pending,alipay
O00016044,U003833,P00058,2,22.85,22.85,2025-06-04 07:45:37.673423,pending,wechat_pay
O00016045,U003833,P00012,1,250.38,250.38,2025-04-10 21:47:37.673423,pending,alipay
O00016046,U003835,P00395,3,116.23,464.92,2025-04-06 04:11:37.673423,completed,alipay
O00016047,U003835,P00015,3,50.26,100.52,2025-05-08 12:08:37.673423,cancelled,wechat_pay
O00016048,U003835,P00145,1,51.37,205.48,2025-05-22 05:54:37.673423,pending,wechat_pay
O00016049,U003835,P00300,1,226.34,679.02,2025-04-08 12:33:37.673423,pending,wechat_pay
O00016050,U003835,P00170,1,47.04,141.12,2025-05-20 10:56:37.673423,cancelled,alipay
O00016051,U003835,P00376,1,175.43,350.86,2025-03-18 00:49:37.673423,completed,credit_card
O00016052,U003835,P00422,4,47.19,141.57,2025-05-13 00:23:37.673423,cancelled,wechat_pay
O00016053,U003835,P00001,2,27.65,27.65,2025-04-13 02:31:37.673423,completed,alipay
O00016054,U003835,P00382,1,10.96,21.92,2025-05-09 01:46:37.673423,pending,credit_card
O00016055,U003835,P00427,2,38.78,116.34,2025-05-01 09:23:37.673423,cancelled,alipay
O00016056,U003835,P00391,1,22.39,22.39,2025-05-30 19:02:37.673423,completed,wechat_pay
O00016057,U003835,P00374,3,79.89,79.89,2025-05-03 00:37:37.673423,pending,alipay
O00016058,U003836,P00301,3,41.54,41.54,2025-03-20 06:31:37.673423,cancelled,wechat_pay
O00016059,U003836,P00031,4,153.68,614.72,2025-04-03 10:19:37.673423,pending,alipay
O00016060,U003836,P00143,3,222.41,667.23,2025-04-09 16:03:37.673423,completed,credit_card
O00016061,U003837,P00403,2,30.14,30.14,2025-04-21 05:47:37.673423,cancelled,credit_card
O00016062,U003837,P00341,1,96.85,387.4,2025-04-19 08:11:37.673423,cancelled,alipay
O00016063,U003838,P00134,3,32.57,97.71000000000001,2025-05-09 14:42:37.673423,pending,credit_card
O00016064,U003838,P00222,1,74.89,74.89,2025-05-21 17:54:37.673423,completed,credit_card
O00016065,U003838,P00056,3,37.54,37.54,2025-03-22 01:20:37.673423,pending,wechat_pay
O00016066,U003838,P00198,3,33.23,99.69,2025-04-26 11:01:37.673423,pending,alipay
O00016067,U003838,P00330,3,112.66,337.98,2025-03-16 20:11:37.673423,pending,alipay
O00016068,U003839,P00129,4,45.28,90.56,2025-03-23 12:03:37.673423,completed,credit_card
O00016069,U003840,P00224,2,32.48,129.92,2025-04-01 12:38:37.673423,pending,alipay
O00016070,U003840,P00051,4,89.35,178.7,2025-05-26 09:14:37.673423,cancelled,alipay
O00016071,U003840,P00214,4,43.95,175.8,2025-04-08 11:50:37.673423,completed,wechat_pay
O00016072,U003840,P00351,3,95.17,380.68,2025-03-29 19:22:37.673423,pending,alipay
O00016073,U003840,P00106,1,341.33,341.33,2025-04-26 21:16:37.673423,pending,alipay
O00016074,U003840,P00232,4,224.82,674.46,2025-05-30 16:14:37.673423,cancelled,wechat_pay
O00016075,U003841,P00019,2,181.65,544.95,2025-06-01 15:26:37.673423,completed,wechat_pay
O00016076,U003841,P00092,2,127.05,127.05,2025-03-28 05:07:37.673423,completed,credit_card
O00016077,U003841,P00145,1,51.37,102.74,2025-06-01 21:25:37.673423,cancelled,wechat_pay
O00016078,U003842,P00073,1,60.22,60.22,2025-04-20 12:51:37.673423,cancelled,alipay
O00016079,U003843,P00070,4,115.6,231.2,2025-05-20 17:31:37.673423,cancelled,credit_card
O00016080,U003844,P00222,3,74.89,149.78,2025-06-01 19:20:37.673423,pending,credit_card
O00016081,U003844,P00001,1,27.65,110.6,2025-03-14 16:36:37.673423,pending,wechat_pay
O00016082,U003844,P00264,2,217.67,435.34,2025-03-28 01:41:37.673423,completed,credit_card
O00016083,U003844,P00205,4,27.59,27.59,2025-05-07 09:32:37.673423,pending,wechat_pay
O00016084,U003844,P00235,2,95.77,383.08,2025-04-20 15:01:37.673423,pending,alipay
O00016085,U003844,P00025,4,26.9,53.8,2025-05-27 21:07:37.673423,pending,wechat_pay
O00016086,U003844,P00393,1,300.7,1202.8,2025-05-08 10:12:37.673423,pending,credit_card
O00016087,U003844,P00150,1,34.27,34.27,2025-03-22 09:44:37.673423,cancelled,alipay
O00016088,U003844,P00111,4,17.03,17.03,2025-04-13 10:59:37.673423,cancelled,alipay
O00016089,U003844,P00370,3,266.67,800.01,2025-04-12 03:13:37.673423,pending,wechat_pay
O00016090,U003844,P00129,1,45.28,135.84,2025-05-12 02:35:37.673423,completed,wechat_pay
O00016091,U003844,P00010,4,13.62,13.62,2025-05-09 21:06:37.673423,pending,wechat_pay
O00016092,U003844,P00339,2,329.57,988.71,2025-04-13 01:04:37.673423,pending,wechat_pay
O00016093,U003844,P00236,1,80.41,241.23,2025-04-18 02:30:37.673423,pending,alipay
O00016094,U003844,P00278,4,58.94,58.94,2025-05-19 22:41:37.673423,cancelled,alipay
O00016095,U003844,P00218,1,136.8,136.8,2025-04-07 00:09:37.673423,completed,alipay
O00016096,U003845,P00312,4,84.04,336.16,2025-05-13 03:52:37.673423,cancelled,credit_card
O00016097,U003845,P00358,3,29.17,87.51,2025-04-15 09:46:37.673423,pending,wechat_pay
O00016098,U003845,P00461,1,21.51,86.04,2025-05-14 20:31:37.673423,pending,credit_card
O00016099,U003845,P00242,1,12.13,24.26,2025-03-07 19:29:37.673423,pending,alipay
O00016100,U003846,P00282,4,119.45,119.45,2025-05-01 05:33:37.673423,pending,credit_card
O00016101,U003846,P00440,3,45.98,45.98,2025-03-10 20:25:37.673423,cancelled,alipay
O00016102,U003846,P00218,1,136.8,410.40000000000003,2025-05-18 06:02:37.673423,pending,alipay
O00016103,U003846,P00412,4,163.56,163.56,2025-03-27 07:04:37.673423,pending,wechat_pay
O00016104,U003846,P00183,1,110.78,443.12,2025-05-22 05:32:37.673423,pending,alipay
O00016105,U003846,P00226,2,471.5,1414.5,2025-05-29 11:16:37.673423,pending,alipay
O00016106,U003846,P00404,3,127.82,255.64,2025-03-09 05:27:37.673423,pending,alipay
O00016107,U003846,P00181,4,18.82,18.82,2025-05-06 22:56:37.673423,cancelled,credit_card
O00016108,U003846,P00469,2,102.37,409.48,2025-04-18 14:38:37.673423,cancelled,credit_card
O00016109,U003847,P00087,3,500.21,500.21,2025-04-30 15:32:37.673423,cancelled,credit_card
O00016110,U003848,P00112,1,59.29,177.87,2025-03-07 08:37:37.673423,cancelled,wechat_pay
O00016111,U003848,P00462,1,94.75,379.0,2025-05-16 07:56:37.673423,cancelled,wechat_pay
O00016112,U003848,P00390,1,42.31,169.24,2025-04-23 10:02:37.673423,completed,alipay
O00016113,U003848,P00417,1,234.05,234.05,2025-03-17 01:33:37.673423,pending,credit_card
O00016114,U003848,P00305,2,37.49,37.49,2025-03-16 14:03:37.673423,pending,alipay
O00016115,U003848,P00481,1,85.92,257.76,2025-03-18 11:47:37.673423,cancelled,wechat_pay
O00016116,U003849,P00439,1,32.23,128.92,2025-05-05 02:20:37.673423,pending,alipay
O00016117,U003849,P00414,3,76.27,305.08,2025-05-25 19:29:37.673423,cancelled,credit_card
O00016118,U003849,P00119,1,64.22,256.88,2025-03-25 16:18:37.673423,completed,alipay
O00016119,U003849,P00280,4,198.18,792.72,2025-05-01 14:19:37.673423,cancelled,wechat_pay
O00016120,U003850,P00200,1,10.5,42.0,2025-05-23 21:01:37.673423,completed,wechat_pay
O00016121,U003850,P00113,1,121.68,243.36,2025-05-07 19:59:37.673423,cancelled,alipay
O00016122,U003850,P00316,4,21.44,64.32000000000001,2025-04-07 18:16:37.673423,pending,alipay
O00016123,U003850,P00170,1,47.04,47.04,2025-04-03 20:05:37.673423,completed,credit_card
O00016124,U003851,P00044,1,181.87,363.74,2025-03-11 09:29:37.673423,completed,wechat_pay
O00016125,U003851,P00483,1,150.09,450.27,2025-05-18 18:02:37.673423,cancelled,wechat_pay
O00016126,U003851,P00081,2,96.39,192.78,2025-05-06 00:59:37.673423,pending,wechat_pay
O00016127,U003851,P00067,4,79.95,319.8,2025-04-10 23:06:37.673423,pending,alipay
O00016128,U003851,P00220,2,132.36,264.72,2025-03-18 14:48:37.673423,pending,alipay
O00016129,U003851,P00193,2,125.34,376.02,2025-03-16 06:40:37.673423,pending,wechat_pay
O00016130,U003851,P00027,4,45.5,136.5,2025-05-18 10:48:37.673423,pending,credit_card
O00016131,U003852,P00435,3,54.78,219.12,2025-05-14 21:46:37.673423,completed,alipay
O00016132,U003852,P00483,2,150.09,150.09,2025-06-01 14:46:37.673423,pending,alipay
O00016133,U003852,P00431,2,60.33,120.66,2025-04-24 00:20:37.673423,cancelled,wechat_pay
O00016134,U003852,P00478,1,216.02,432.04,2025-05-11 19:20:37.673423,pending,wechat_pay
O00016135,U003852,P00397,4,31.01,124.04,2025-03-12 13:09:37.673423,pending,alipay
O00016136,U003852,P00387,2,210.34,841.36,2025-04-30 15:16:37.673423,cancelled,wechat_pay
O00016137,U003852,P00487,3,113.56,340.68,2025-05-09 23:38:37.673423,cancelled,alipay
O00016138,U003853,P00150,2,34.27,102.81,2025-05-15 03:14:37.673423,pending,alipay
O00016139,U003854,P00460,1,12.53,37.589999999999996,2025-03-13 00:24:37.673423,cancelled,credit_card
O00016140,U003854,P00458,3,280.96,842.8799999999999,2025-04-18 23:50:37.673423,pending,wechat_pay
O00016141,U003854,P00272,2,127.57,255.14,2025-04-26 03:57:37.673423,pending,wechat_pay
O00016142,U003855,P00240,1,46.25,185.0,2025-06-04 02:37:37.673423,completed,credit_card
O00016143,U003855,P00436,2,155.39,310.78,2025-04-20 14:58:37.673423,cancelled,credit_card
O00016144,U003855,P00175,2,117.31,469.24,2025-03-17 16:11:37.673423,pending,credit_card
O00016145,U003855,P00023,3,178.19,178.19,2025-04-04 03:19:37.673423,pending,alipay
O00016146,U003855,P00326,2,51.86,155.57999999999998,2025-05-01 08:55:37.673423,pending,credit_card
O00016147,U003855,P00268,3,149.34,149.34,2025-05-24 13:17:37.673423,pending,alipay
O00016148,U003856,P00017,4,94.33,188.66,2025-04-21 03:08:37.673423,pending,credit_card
O00016149,U003857,P00277,4,35.11,70.22,2025-05-04 11:54:37.673423,pending,alipay
O00016150,U003857,P00273,1,134.47,134.47,2025-05-07 04:07:37.673423,completed,credit_card
O00016151,U003857,P00442,1,115.37,346.11,2025-04-01 10:07:37.673423,pending,alipay
O00016152,U003858,P00351,2,95.17,95.17,2025-05-19 07:30:37.673423,pending,alipay
O00016153,U003858,P00388,4,52.32,52.32,2025-05-07 01:46:37.673423,cancelled,wechat_pay
O00016154,U003858,P00335,3,98.17,392.68,2025-04-15 17:50:37.673423,pending,alipay
O00016155,U003859,P00078,2,96.38,385.52,2025-04-22 17:48:37.673423,completed,credit_card
O00016156,U003859,P00071,2,108.6,108.6,2025-04-01 04:38:37.673423,completed,alipay
O00016157,U003859,P00239,4,43.6,87.2,2025-03-10 01:01:37.673423,pending,wechat_pay
O00016158,U003859,P00367,1,99.76,299.28000000000003,2025-05-06 19:20:37.673423,cancelled,alipay
O00016159,U003859,P00053,3,68.59,137.18,2025-05-27 04:52:37.673423,pending,credit_card
O00016160,U003859,P00454,4,166.02,166.02,2025-04-23 06:34:37.673423,pending,alipay
O00016161,U003860,P00021,3,40.76,40.76,2025-04-19 00:42:37.673423,completed,alipay
O00016162,U003861,P00007,4,50.83,101.66,2025-04-18 08:53:37.673423,completed,alipay
O00016163,U003861,P00198,1,33.23,132.92,2025-05-25 20:31:37.673423,pending,alipay
O00016164,U003861,P00134,4,32.57,65.14,2025-05-26 07:49:37.673423,pending,alipay
O00016165,U003861,P00497,1,26.06,104.24,2025-05-11 23:17:37.673423,pending,wechat_pay
O00016166,U003862,P00495,3,81.34,81.34,2025-03-17 00:58:37.673423,pending,credit_card
O00016167,U003863,P00442,2,115.37,230.74,2025-06-03 03:40:37.673423,cancelled,alipay
O00016168,U003864,P00467,2,47.45,94.9,2025-04-27 22:46:37.673423,pending,wechat_pay
O00016169,U003864,P00056,2,37.54,37.54,2025-03-27 00:07:37.673423,pending,wechat_pay
O00016170,U003865,P00500,3,27.76,55.52,2025-05-14 01:11:37.673423,pending,wechat_pay
O00016171,U003865,P00500,1,27.76,55.52,2025-03-21 18:16:37.673423,pending,wechat_pay
O00016172,U003865,P00143,3,222.41,222.41,2025-05-27 20:29:37.673423,pending,wechat_pay
O00016173,U003865,P00411,3,24.96,49.92,2025-04-27 00:06:37.673423,pending,credit_card
O00016174,U003865,P00177,3,75.14,75.14,2025-05-20 01:50:37.673423,pending,credit_card
O00016175,U003866,P00074,3,403.11,1209.33,2025-03-29 22:27:37.673423,pending,alipay
O00016176,U003866,P00081,1,96.39,385.56,2025-03-11 23:57:37.673423,pending,alipay
O00016177,U003866,P00298,2,52.11,156.32999999999998,2025-04-19 02:48:37.673423,completed,alipay
O00016178,U003866,P00394,2,106.62,106.62,2025-04-27 23:41:37.673423,completed,credit_card
O00016179,U003866,P00039,2,51.34,51.34,2025-06-02 20:04:37.673423,completed,alipay
O00016180,U003866,P00137,3,115.54,115.54,2025-03-26 20:30:37.673423,pending,alipay
O00016181,U003866,P00034,4,20.62,41.24,2025-04-25 15:03:37.673423,pending,wechat_pay
O00016182,U003866,P00363,4,261.26,261.26,2025-05-26 08:51:37.673423,pending,alipay
O00016183,U003866,P00010,3,13.62,40.86,2025-05-20 16:03:37.673423,pending,alipay
O00016184,U003866,P00094,2,22.68,22.68,2025-04-14 17:50:37.673423,completed,wechat_pay
O00016185,U003866,P00140,2,21.78,43.56,2025-03-13 20:54:37.673423,completed,wechat_pay
O00016186,U003866,P00184,2,44.15,44.15,2025-04-30 07:17:37.673423,pending,credit_card
O00016187,U003867,P00401,1,86.38,345.52,2025-03-13 22:10:37.673423,pending,wechat_pay
O00016188,U003867,P00145,1,51.37,154.10999999999999,2025-05-13 14:47:37.673423,completed,alipay
O00016189,U003867,P00285,1,18.21,72.84,2025-05-18 11:51:37.673423,pending,wechat_pay
O00016190,U003868,P00193,1,125.34,125.34,2025-05-09 18:27:37.673423,cancelled,alipay
O00016191,U003868,P00201,2,10.43,31.29,2025-04-04 20:17:37.673423,pending,credit_card
O00016192,U003869,P00051,1,89.35,357.4,2025-05-16 07:03:37.673423,pending,wechat_pay
O00016193,U003869,P00273,1,134.47,537.88,2025-03-28 10:00:37.673423,pending,credit_card
O00016194,U003870,P00331,1,44.78,44.78,2025-06-03 20:24:37.673423,cancelled,wechat_pay
O00016195,U003870,P00335,2,98.17,392.68,2025-05-18 10:55:37.673423,pending,wechat_pay
O00016196,U003871,P00037,1,100.9,201.8,2025-04-13 03:24:37.673423,pending,credit_card
O00016197,U003872,P00028,2,10.98,32.94,2025-05-14 15:37:37.673423,pending,credit_card
O00016198,U003872,P00265,3,351.08,1404.32,2025-05-04 14:29:37.673423,completed,alipay
O00016199,U003872,P00355,3,71.17,284.68,2025-05-18 10:16:37.673423,completed,credit_card
O00016200,U003872,P00040,1,151.96,303.92,2025-05-13 16:35:37.673423,completed,wechat_pay
O00016201,U003872,P00176,3,39.78,119.34,2025-05-21 07:36:37.673423,cancelled,alipay
O00016202,U003873,P00350,3,39.7,79.4,2025-04-09 08:42:37.673423,pending,alipay
O00016203,U003873,P00459,3,183.05,183.05,2025-04-20 14:04:37.673423,cancelled,credit_card
O00016204,U003873,P00033,2,132.4,529.6,2025-05-30 03:30:37.673423,pending,credit_card
O00016205,U003873,P00385,3,46.73,93.46,2025-05-05 01:04:37.673423,pending,credit_card
O00016206,U003873,P00122,3,84.78,339.12,2025-04-08 03:03:37.673423,cancelled,alipay
O00016207,U003873,P00442,2,115.37,230.74,2025-04-21 13:24:37.673423,cancelled,alipay
O00016208,U003873,P00211,4,37.0,111.0,2025-05-20 10:02:37.673423,cancelled,alipay
O00016209,U003874,P00044,4,181.87,727.48,2025-05-31 09:54:37.673423,pending,alipay
O00016210,U003874,P00044,1,181.87,181.87,2025-05-12 23:26:37.673423,pending,credit_card
O00016211,U003874,P00119,4,64.22,192.66,2025-03-07 02:28:37.673423,cancelled,wechat_pay
O00016212,U003874,P00013,4,13.6,27.2,2025-03-14 00:38:37.673423,pending,alipay
O00016213,U003874,P00051,4,89.35,268.04999999999995,2025-03-27 13:29:37.673423,pending,credit_card
O00016214,U003874,P00215,1,28.16,56.32,2025-04-09 00:18:37.673423,cancelled,alipay
O00016215,U003874,P00109,3,113.89,227.78,2025-04-30 20:11:37.673423,cancelled,wechat_pay
O00016216,U003874,P00368,1,161.77,485.31000000000006,2025-03-15 17:11:37.673423,cancelled,alipay
O00016217,U003874,P00485,1,71.0,142.0,2025-04-05 20:15:37.673423,pending,credit_card
O00016218,U003874,P00182,2,47.21,47.21,2025-04-23 08:04:37.673423,pending,credit_card
O00016219,U003874,P00347,3,64.38,257.52,2025-04-24 13:50:37.673423,cancelled,alipay
O00016220,U003875,P00294,2,37.53,150.12,2025-04-28 18:35:37.673423,completed,wechat_pay
O00016221,U003875,P00422,4,47.19,47.19,2025-03-15 00:09:37.673423,pending,credit_card
O00016222,U003875,P00320,4,109.22,327.65999999999997,2025-04-19 10:34:37.673423,completed,alipay
O00016223,U003876,P00298,2,52.11,156.32999999999998,2025-04-12 15:18:37.673423,pending,alipay
O00016224,U003876,P00213,3,156.36,312.72,2025-04-01 05:32:37.673423,completed,alipay
O00016225,U003876,P00156,4,36.82,110.46000000000001,2025-05-25 14:47:37.673423,pending,alipay
O00016226,U003876,P00301,4,41.54,83.08,2025-04-10 13:27:37.673423,pending,alipay
O00016227,U003876,P00001,4,27.65,110.6,2025-04-28 09:26:37.673423,cancelled,credit_card
O00016228,U003876,P00291,3,123.14,369.42,2025-04-22 09:17:37.673423,completed,credit_card
O00016229,U003877,P00376,3,175.43,175.43,2025-05-10 09:31:37.673423,pending,alipay
O00016230,U003877,P00419,2,154.35,154.35,2025-05-09 09:01:37.673423,pending,credit_card
O00016231,U003877,P00386,4,38.62,154.48,2025-05-14 01:46:37.673423,pending,credit_card
O00016232,U003878,P00118,4,122.67,122.67,2025-05-31 07:24:37.673423,cancelled,credit_card
O00016233,U003878,P00189,4,369.57,1108.71,2025-05-30 00:59:37.673423,completed,credit_card
O00016234,U003878,P00378,2,16.5,33.0,2025-03-07 20:25:37.673423,pending,credit_card
O00016235,U003878,P00459,4,183.05,183.05,2025-03-17 11:29:37.673423,completed,credit_card
O00016236,U003878,P00070,3,115.6,462.4,2025-05-06 09:11:37.673423,pending,alipay
O00016237,U003878,P00391,4,22.39,67.17,2025-03-08 15:59:37.673423,pending,alipay
O00016238,U003879,P00445,2,299.6,299.6,2025-04-22 15:13:37.673423,completed,wechat_pay
O00016239,U003879,P00039,1,51.34,154.02,2025-03-31 20:02:37.673423,cancelled,alipay
O00016240,U003879,P00126,3,83.58,250.74,2025-05-27 13:01:37.673423,pending,alipay
O00016241,U003880,P00420,1,347.98,695.96,2025-04-25 05:38:37.673423,completed,wechat_pay
O00016242,U003880,P00173,3,134.76,134.76,2025-04-03 02:14:37.673423,completed,wechat_pay
O00016243,U003880,P00475,4,375.21,375.21,2025-03-13 04:19:37.673423,pending,credit_card
O00016244,U003880,P00417,1,234.05,936.2,2025-03-29 12:25:37.673423,pending,alipay
O00016245,U003880,P00141,1,108.35,325.04999999999995,2025-03-13 06:31:37.673423,completed,wechat_pay
O00016246,U003880,P00465,1,68.65,68.65,2025-03-20 00:45:37.673423,pending,wechat_pay
O00016247,U003880,P00390,2,42.31,42.31,2025-06-01 20:20:37.673423,cancelled,wechat_pay
O00016248,U003880,P00488,1,103.31,413.24,2025-05-01 20:58:37.673423,completed,wechat_pay
O00016249,U003880,P00474,3,118.06,236.12,2025-05-23 09:12:37.673423,pending,credit_card
O00016250,U003881,P00290,2,206.35,412.7,2025-04-17 07:02:37.673423,pending,alipay
O00016251,U003882,P00334,4,127.91,383.73,2025-05-01 00:04:37.673423,pending,credit_card
O00016252,U003882,P00103,3,119.32,477.28,2025-03-29 05:02:37.673423,pending,alipay
O00016253,U003883,P00452,3,89.58,268.74,2025-05-10 03:36:37.673423,cancelled,wechat_pay
O00016254,U003884,P00408,3,23.45,70.35,2025-04-25 05:59:37.673423,pending,credit_card
O00016255,U003885,P00278,3,58.94,58.94,2025-03-27 21:41:37.673423,pending,wechat_pay
O00016256,U003885,P00119,1,64.22,256.88,2025-03-16 11:40:37.673423,pending,wechat_pay
O00016257,U003885,P00005,1,54.15,108.3,2025-05-21 05:43:37.673423,pending,wechat_pay
O00016258,U003886,P00041,4,154.15,462.45000000000005,2025-06-04 14:00:37.673423,cancelled,wechat_pay
O00016259,U003886,P00217,4,17.75,35.5,2025-05-12 19:43:37.673423,pending,credit_card
O00016260,U003886,P00119,1,64.22,64.22,2025-03-07 15:32:37.673423,pending,alipay
O00016261,U003886,P00418,3,91.85,367.4,2025-05-08 12:03:37.673423,pending,alipay
O00016262,U003886,P00494,3,185.4,370.8,2025-04-17 15:37:37.673423,pending,alipay
O00016263,U003886,P00332,4,62.49,187.47,2025-04-28 14:22:37.673423,pending,wechat_pay
O00016264,U003886,P00262,4,53.53,214.12,2025-05-30 16:40:37.673423,completed,alipay
O00016265,U003887,P00250,2,313.73,627.46,2025-04-23 17:48:37.673423,pending,credit_card
O00016266,U003887,P00473,3,51.48,154.44,2025-05-11 06:12:37.673423,completed,wechat_pay
O00016267,U003887,P00046,4,44.06,176.24,2025-03-25 12:44:37.673423,pending,credit_card
O00016268,U003887,P00390,4,42.31,169.24,2025-05-31 19:02:37.673423,pending,wechat_pay
O00016269,U003887,P00233,3,235.35,941.4,2025-05-15 14:10:37.673423,pending,credit_card
O00016270,U003888,P00101,4,19.14,19.14,2025-03-31 03:51:37.673423,pending,wechat_pay
O00016271,U003888,P00481,2,85.92,343.68,2025-06-01 14:08:37.673423,completed,credit_card
O00016272,U003888,P00334,2,127.91,383.73,2025-04-10 03:46:37.673423,cancelled,wechat_pay
O00016273,U003888,P00207,1,101.75,305.25,2025-04-15 23:02:37.673423,completed,alipay
O00016274,U003888,P00393,4,300.7,300.7,2025-05-23 03:33:37.673423,pending,alipay
O00016275,U003888,P00277,2,35.11,35.11,2025-04-28 08:55:37.673423,pending,alipay
O00016276,U003889,P00264,2,217.67,435.34,2025-03-11 04:45:37.673423,pending,credit_card
O00016277,U003889,P00427,1,38.78,77.56,2025-03-27 07:03:37.673423,pending,alipay
O00016278,U003889,P00412,1,163.56,490.68,2025-04-28 10:47:37.673423,pending,alipay
O00016279,U003889,P00139,3,134.85,134.85,2025-03-10 06:03:37.673423,cancelled,wechat_pay
O00016280,U003889,P00196,3,161.52,323.04,2025-05-08 20:25:37.673423,pending,credit_card
O00016281,U003889,P00311,4,99.58,298.74,2025-05-01 09:59:37.673423,pending,alipay
O00016282,U003889,P00279,3,106.92,320.76,2025-03-14 21:06:37.673423,pending,credit_card
O00016283,U003889,P00240,3,46.25,92.5,2025-04-05 03:09:37.673423,pending,alipay
O00016284,U003889,P00468,3,18.14,72.56,2025-05-06 08:00:37.673423,completed,credit_card
O00016285,U003889,P00095,3,38.1,38.1,2025-05-26 01:25:37.673423,completed,credit_card
O00016286,U003889,P00117,1,22.87,45.74,2025-06-04 04:24:37.673423,pending,alipay
O00016287,U003889,P00396,3,185.01,555.03,2025-04-13 18:46:37.673423,cancelled,credit_card
O00016288,U003889,P00497,4,26.06,26.06,2025-04-01 11:26:37.673423,cancelled,credit_card
O00016289,U003889,P00185,3,38.13,38.13,2025-05-30 08:04:37.673423,cancelled,wechat_pay
O00016290,U003890,P00466,1,92.36,369.44,2025-04-01 19:26:37.673423,pending,alipay
O00016291,U003891,P00278,1,58.94,58.94,2025-03-25 11:28:37.673423,cancelled,wechat_pay
O00016292,U003892,P00182,2,47.21,188.84,2025-04-14 05:37:37.673423,cancelled,alipay
O00016293,U003892,P00454,1,166.02,332.04,2025-04-13 18:31:37.673423,pending,alipay
O00016294,U003892,P00380,1,12.18,48.72,2025-05-10 20:09:37.673423,pending,wechat_pay
O00016295,U003892,P00425,1,36.69,36.69,2025-05-01 02:24:37.673423,pending,credit_card
O00016296,U003893,P00205,4,27.59,110.36,2025-04-24 15:51:37.673423,pending,alipay
O00016297,U003894,P00259,4,105.15,105.15,2025-03-23 08:19:37.673423,cancelled,alipay
O00016298,U003894,P00487,3,113.56,227.12,2025-03-23 07:56:37.673423,pending,wechat_pay
O00016299,U003894,P00210,1,19.14,76.56,2025-03-21 20:23:37.673423,pending,credit_card
O00016300,U003894,P00051,2,89.35,268.04999999999995,2025-05-18 14:43:37.673423,cancelled,wechat_pay
O00016301,U003895,P00459,3,183.05,366.1,2025-05-05 13:48:37.673423,cancelled,credit_card
O00016302,U003895,P00443,1,55.42,110.84,2025-05-13 00:47:37.673423,pending,alipay
