user_id,username,age,gender,city,register_date,user_level
U005158,majie,22,F,勇市,2024-03-03,Silver
U005159,hduan,64,M,红霞县,2025-05-06,Silver
U005160,fanglong,27,M,潮州县,2024-12-24,Silver
U005161,guiying30,58,F,宇市,2024-09-09,Bronze
U005162,jiefan,52,M,淑英县,2024-02-23,Silver
U005163,qiangfang,36,M,秀芳市,2025-03-14,Bronze
U005164,fangliao,27,F,兰州市,2024-05-14,Gold
U005165,jun12,30,M,玉华县,2024-03-03,Bronze
U005166,lcheng,29,M,拉萨县,2023-08-11,Bronze
U005167,vmo,57,M,宁德市,2023-12-16,Silver
U005168,vluo,55,F,建国县,2024-05-24,Bronze
U005169,fangzheng,18,F,马鞍山县,2025-01-05,Bronze
U005170,gongqiang,57,F,龙市,2023-06-10,Silver
U005171,yong68,61,M,刚县,2024-08-27,Silver
U005172,luqiang,25,M,乌鲁木齐市,2023-08-08,Platinum
U005173,qiaoqiang,61,M,昆明市,2024-03-14,Bronze
U005174,xiulanjin,37,F,天津县,2024-01-02,Gold
U005175,xiulan51,44,F,玉英县,2025-03-01,Gold
U005176,songxiulan,33,F,坤市,2025-04-03,Silver
U005177,zouwei,35,M,哈尔滨市,2024-01-01,Bronze
U005178,nazhong,22,F,秀梅县,2024-10-04,Gold
U005179,guiying90,43,M,哈尔滨县,2023-07-28,Platinum
U005180,luoyan,36,F,璐市,2025-01-30,Bronze
U005181,guiying09,44,M,南宁县,2024-04-03,Silver
U005182,jun36,52,F,台北市,2024-02-05,Gold
U005183,xzou,34,F,莉市,2024-05-31,Platinum
U005184,baixiulan,48,M,欢县,2025-01-23,Bronze
U005185,jun77,32,M,武汉市,2025-02-04,Silver
U005186,vcai,49,F,丽丽市,2023-08-30,Gold
U005187,minzou,61,F,广州市,2025-05-19,Silver
U005188,cdu,40,F,春梅市,2024-05-22,Bronze
U005189,cyao,55,M,明县,2024-09-16,Gold
U005190,wanjun,57,F,重庆市,2023-07-19,Gold
U005191,ming91,33,F,坤市,2024-12-13,Gold
U005192,tianxiulan,54,M,海门县,2024-10-16,Bronze
U005193,hchang,30,F,梅市,2024-03-30,Gold
U005194,yan45,30,M,北镇市,2025-05-28,Silver
U005195,qiang07,24,M,洁市,2024-08-25,Gold
U005196,na20,48,F,凤英县,2023-09-27,Platinum
U005197,qiangfang,46,M,永安市,2025-01-15,Platinum
U005198,yangzhang,36,M,鑫市,2024-08-13,Silver
U005199,bwei,59,M,重庆市,2024-05-08,Bronze
U005200,yanyang,37,F,兴安盟市,2025-02-26,Bronze
U005201,zengqiang,29,M,沈阳市,2023-09-18,Bronze
U005202,zzhou,32,F,合山市,2024-02-27,Gold
U005203,ftan,22,M,辉市,2024-01-06,Gold
U005204,sgao,39,F,璐市,2025-04-19,Gold
U005205,fanxiulan,58,F,琳县,2024-01-28,Bronze
U005206,fchang,64,M,杨县,2024-09-08,Bronze
U005207,na91,48,M,长沙市,2024-03-06,Gold
U005208,huangming,25,M,秀英县,2025-02-13,Platinum
U005209,wei92,42,F,平市,2024-06-24,Gold
U005210,guiying67,25,M,丽娟县,2023-10-29,Bronze
U005211,xia18,20,M,郑州县,2024-12-20,Bronze
U005212,glei,32,M,红县,2024-05-20,Gold
U005213,mingye,21,F,秀珍市,2024-07-26,Silver
U005214,mingqiao,27,M,佳市,2024-03-03,Platinum
U005215,fangdong,20,F,呼和浩特县,2025-04-27,Silver
U005216,ping91,50,F,海门县,2023-08-30,Bronze
U005217,xiongping,48,F,杭州县,2023-12-07,Gold
U005218,jiayang,35,F,海口县,2024-08-10,Platinum
U005219,fangluo,18,F,建华县,2024-03-21,Bronze
U005220,junma,64,M,东县,2024-11-21,Platinum
U005221,fanggao,24,F,小红县,2024-06-11,Silver
U005222,fangjing,51,F,马鞍山市,2024-01-16,Bronze
U005223,guiying73,36,M,太原市,2024-08-27,Silver
U005224,gangsong,59,F,凤兰县,2024-02-20,Bronze
U005225,kongxiulan,20,F,丽丽县,2025-03-15,Silver
U005226,lumin,22,F,金凤县,2025-01-31,Gold
U005227,sunli,18,F,乌鲁木齐市,2024-11-05,Bronze
U005228,juan45,63,F,哈尔滨市,2024-06-29,Bronze
U005229,dengyan,42,M,金凤县,2023-06-29,Silver
U005230,qiangguo,26,M,通辽市,2024-12-25,Bronze
U005231,nayan,62,M,欣县,2024-04-24,Silver
U005232,xiuyinglai,54,M,拉萨市,2024-04-16,Silver
U005233,asun,54,M,晶市,2024-04-10,Silver
U005234,jun94,24,M,宁市,2025-02-04,Gold
U005235,caoli,32,M,惠州县,2023-12-24,Silver
U005236,mingliang,24,F,郑州市,2023-08-26,Platinum
U005237,wangxia,36,M,林市,2023-10-03,Gold
U005238,mingsu,41,M,利县,2025-02-12,Silver
U005239,duangang,18,M,瑜市,2025-03-30,Silver
U005240,lisun,61,F,桂珍市,2024-10-16,Silver
U005241,renli,41,M,六安市,2024-01-25,Silver
U005242,min46,26,M,北京市,2023-09-08,Bronze
U005243,minzou,37,M,冬梅市,2023-09-24,Silver
U005244,xiulanliao,41,F,惠州市,2025-01-08,Bronze
U005245,qkong,59,M,娜县,2024-03-29,Gold
U005246,zdai,30,M,秀兰县,2024-11-18,Bronze
U005247,zhangfang,50,M,辉市,2025-05-24,Gold
U005248,cuiqiang,34,M,宁县,2023-10-30,Platinum
U005249,jie14,61,M,贵阳市,2025-05-13,Silver
U005250,jinglin,30,F,惠州县,2024-04-10,Silver
U005251,qiaowei,45,M,阜新县,2023-12-18,Bronze
U005252,wumin,19,M,佳市,2023-11-21,Bronze
U005253,pingqin,20,F,洋市,2024-07-11,Bronze
U005254,xiuying15,20,F,玉珍市,2024-05-11,Bronze
U005255,zhaoming,38,F,兵市,2024-12-02,Silver
U005256,jing49,53,M,成都市,2025-02-26,Platinum
U005257,yuanyong,39,M,太原市,2024-08-21,Bronze
U005258,wei14,28,F,太原市,2025-01-08,Bronze
U005259,jiawei,60,M,桂珍市,2024-08-28,Silver
U005260,liaojing,64,M,凤英市,2023-06-09,Silver
U005261,guoyan,57,M,银川县,2024-01-25,Silver
U005262,gufang,32,F,秀珍县,2024-09-27,Bronze
U005263,xqiu,34,F,斌市,2024-05-29,Bronze
U005264,xiuyingfeng,34,M,六安县,2025-04-23,Gold
U005265,xiuying16,47,M,桂英市,2025-05-10,Bronze
U005266,juan21,55,F,西安市,2023-10-31,Silver
U005267,wenmin,23,F,南昌市,2024-03-10,Silver
U005268,xxia,54,M,台北县,2023-10-25,Silver
U005269,yan02,33,F,香港县,2023-10-18,Bronze
U005270,ftao,43,M,南京市,2023-09-21,Platinum
U005271,jun42,36,F,六盘水县,2024-05-12,Silver
U005272,sutao,26,F,涛县,2025-01-25,Bronze
U005273,xiuyinghu,26,F,琳县,2025-05-11,Silver
U005274,dliu,59,F,桂芝市,2023-08-02,Gold
U005275,suyang,38,F,东县,2025-03-20,Bronze
U005276,caojun,34,M,哈尔滨县,2025-03-29,Platinum
U005277,caoyan,27,M,峰县,2025-02-14,Bronze
U005278,wgao,29,M,博县,2024-02-29,Silver
U005279,gang68,26,F,贵阳县,2025-03-21,Gold
U005280,tzou,30,F,辽阳市,2023-11-22,Gold
U005281,xiaojing,24,M,海门市,2024-11-06,Bronze
U005282,qiangxiao,60,F,军县,2025-04-22,Bronze
U005283,liangjing,27,F,齐齐哈尔县,2025-01-25,Silver
U005284,gangwen,52,M,静市,2025-03-03,Platinum
U005285,shenyong,37,F,兰州市,2024-02-07,Silver
U005286,lizou,43,M,华县,2023-06-10,Gold
U005287,azeng,52,M,荣县,2023-06-09,Silver
U005288,xiulan49,53,F,岩县,2024-05-24,Gold
U005289,awang,62,M,阳市,2023-12-06,Bronze
U005290,luoxiulan,29,F,斌县,2024-08-07,Gold
U005291,ming42,43,M,张家港县,2024-02-21,Bronze
U005292,hujuan,63,M,兴城市,2024-03-03,Gold
U005293,guiying96,35,F,齐齐哈尔市,2025-05-20,Bronze
U005294,changxiuying,61,F,瑜县,2024-02-26,Silver
U005295,zhengjun,55,M,娜县,2025-01-12,Bronze
U005296,xiuying05,42,F,香港市,2024-06-20,Silver
U005297,taogong,52,F,台北县,2023-09-17,Gold
U005298,fzhu,36,M,刚市,2025-04-21,Bronze
U005299,juanyu,58,F,合肥市,2024-05-12,Bronze
U005300,wuxiuying,38,F,齐齐哈尔县,2024-11-10,Bronze
U005301,vzhong,19,M,成市,2023-07-29,Gold
U005302,qianglu,59,F,丽县,2025-04-27,Bronze
U005303,gangdu,57,F,文市,2023-08-25,Silver
U005304,xiawei,21,F,瑞市,2023-07-16,Gold
U005305,yma,26,F,杰市,2023-12-04,Bronze
U005306,weichao,30,F,宁德县,2024-08-02,Silver
U005307,yan10,42,M,太原市,2024-06-27,Gold
U005308,liding,42,F,杰市,2024-05-17,Platinum
U005309,gaowei,64,F,玉华市,2024-04-29,Bronze
U005310,cxia,27,M,昆明市,2024-01-09,Bronze
U005311,ncai,24,M,天津县,2023-10-28,Platinum
U005312,yong74,53,F,杭州县,2024-01-28,Bronze
U005313,guiyingcheng,60,F,畅市,2025-04-11,Bronze
U005314,caoli,34,M,伟市,2023-06-14,Silver
U005315,guiying31,39,F,阜新县,2024-02-19,Gold
U005316,txu,18,M,沈阳县,2025-01-15,Bronze
U005317,yongzhong,64,M,福州县,2024-04-28,Gold
U005318,qfu,58,M,惠州县,2025-02-11,Platinum
U005319,zouwei,56,F,淑英县,2024-04-28,Silver
U005320,xsong,51,F,南昌县,2024-05-30,Silver
U005321,fujuan,32,F,六盘水市,2024-09-24,Gold
U005322,oyuan,61,F,长春县,2024-07-02,Bronze
U005323,cjiang,64,M,畅市,2024-09-02,Bronze
U005324,min58,31,M,凤兰市,2024-10-18,Bronze
U005325,rjiang,18,M,六盘水市,2024-06-26,Silver
U005326,ulong,44,M,海口市,2024-03-01,Bronze
U005327,glu,35,M,想市,2025-01-20,Silver
U005328,jun62,62,F,淮安县,2025-03-08,Gold
U005329,xiuying33,27,F,大冶市,2024-11-09,Silver
U005330,lei06,26,M,柳州县,2025-03-24,Silver
U005331,asun,47,F,沈阳县,2024-10-10,Bronze
U005332,mojuan,37,F,萍市,2023-07-17,Gold
U005333,ming55,27,M,辽阳县,2024-01-10,Bronze
U005334,suwei,63,F,淑英县,2024-11-28,Bronze
U005335,yanggao,24,F,哈尔滨市,2024-05-23,Gold
U005336,yongzhao,30,M,兴安盟市,2025-01-22,Bronze
U005337,tao11,48,F,辛集县,2023-08-26,Silver
U005338,qpan,61,M,洋县,2023-08-17,Bronze
U005339,zhouli,32,F,桂荣县,2023-08-07,Gold
U005340,rlai,55,F,荆门市,2025-01-22,Bronze
U005341,li70,43,F,丽娟县,2023-08-07,Bronze
U005342,caoguiying,36,F,丹丹市,2023-12-01,Silver
U005343,jingluo,27,M,辉县,2024-10-29,Silver
U005344,jun07,64,F,合肥县,2025-03-18,Silver
U005345,bzhang,35,M,霞市,2025-01-11,Bronze
U005346,yangdai,60,M,娜市,2025-02-17,Gold
U005347,nsong,52,F,澳门县,2025-03-19,Bronze
U005348,litan,38,M,太原市,2023-08-25,Bronze
U005349,fangdu,26,F,玉兰市,2023-09-18,Silver
U005350,ganglei,53,F,春梅县,2023-08-19,Bronze
U005351,hanqiang,49,F,浩县,2023-07-19,Gold
U005352,konglei,49,F,宜都县,2023-11-05,Gold
U005353,mingqian,54,F,英市,2025-02-25,Platinum
U005354,juan62,49,M,俊市,2023-11-11,Gold
U005355,dingmin,37,M,宁市,2023-09-01,Bronze
U005356,yujie,36,F,海门市,2024-06-18,Bronze
U005357,kongna,64,M,沈阳市,2024-03-10,Silver
U005358,jingding,24,F,燕市,2024-10-19,Silver
U005359,psong,58,F,淮安市,2024-08-13,Gold
U005360,yong25,37,F,欢市,2025-03-12,Bronze
U005361,rfan,24,F,婷县,2024-12-26,Bronze
U005362,pingzhu,61,F,六盘水县,2025-03-27,Bronze
U005363,min37,56,M,建军县,2024-07-20,Bronze
U005364,yangyi,18,F,飞市,2023-12-31,Silver
U005365,fang23,61,F,南宁县,2024-08-09,Bronze
U005366,xiulan35,35,M,杭州县,2025-04-15,Bronze
U005367,weiwen,63,M,阜新市,2025-05-24,Silver
U005368,clu,29,M,凤兰市,2024-09-02,Silver
U005369,xjia,38,F,英市,2024-03-09,Silver
U005370,leizou,58,M,金凤县,2024-06-13,Gold
U005371,li49,27,F,燕市,2023-07-01,Bronze
U005372,ping40,32,F,荆门市,2024-03-31,Bronze
U005373,naliu,38,M,阳县,2024-03-13,Bronze
U005374,juan77,55,F,齐齐哈尔县,2024-10-24,Bronze
U005375,lcao,19,F,合肥市,2023-06-22,Bronze
U005376,chao72,31,F,娟县,2024-12-23,Bronze
U005377,xiuyingshi,36,M,西宁县,2023-07-21,Silver
U005378,jieyin,42,F,丹丹市,2024-05-12,Gold
U005379,nagao,53,M,旭县,2024-01-21,Gold
U005380,guiyingzhong,54,F,华市,2023-09-15,Gold
U005381,fang39,56,M,艳县,2023-12-29,Bronze
U005382,qiangxie,38,F,建军市,2024-05-01,Bronze
U005383,wanxiulan,64,M,丽娟县,2024-02-21,Bronze
U005384,xiuying59,19,F,淑英市,2023-10-17,Silver
U005385,uhou,35,F,汕尾县,2024-11-14,Platinum
U005386,qiangfan,51,M,太原市,2025-05-28,Gold
U005387,chao23,35,F,巢湖市,2024-06-08,Bronze
U005388,dfan,46,F,桂英市,2025-01-20,Silver
U005389,fang46,39,F,云市,2023-08-06,Silver
U005390,xiaqian,41,M,东莞市,2023-09-08,Gold
U005391,mengchao,20,F,太原市,2023-07-04,Platinum
U005392,szeng,32,M,兰英市,2025-02-10,Silver
U005393,qiangshao,38,M,秀华县,2023-10-24,Silver
U005394,xiuyinghuang,64,M,燕市,2025-05-12,Bronze
U005395,yangsun,60,F,合肥县,2024-07-12,Gold
U005396,xiuyingshao,42,M,兰州县,2023-09-05,Bronze
U005397,caijie,63,M,伟县,2024-05-12,Bronze
U005398,ganglai,51,M,香港县,2025-04-16,Gold
U005399,nmao,22,F,波县,2025-05-06,Platinum
U005400,tao31,53,M,齐齐哈尔市,2023-06-08,Silver
U005401,gangxie,24,M,建平市,2024-11-02,Bronze
U005402,fang79,18,F,福州县,2024-05-18,Bronze
U005403,guiyingfu,25,F,想县,2023-08-10,Platinum
U005404,wei50,25,F,宜都县,2024-09-18,Silver
U005405,wujie,58,F,勇市,2024-09-18,Bronze
U005406,tangjie,19,F,重庆县,2023-08-10,Bronze
U005407,guiyingwen,28,M,红梅市,2023-12-12,Platinum
U005408,xiulan60,38,F,台北市,2023-08-02,Platinum
U005409,xiuying98,28,M,倩市,2024-05-27,Silver
U005410,qiang90,30,M,成都市,2023-06-15,Bronze
U005411,shichao,30,M,波县,2024-02-21,Gold
U005412,hanlei,38,F,广州市,2023-07-11,Platinum
U005413,owei,31,M,金凤县,2024-07-09,Gold
U005414,vluo,30,F,强县,2024-08-24,Bronze
U005415,liumin,54,M,辛集县,2023-10-19,Platinum
U005416,naren,64,F,秀荣市,2024-05-15,Bronze
U005417,weishen,23,M,旭市,2024-01-14,Silver
U005418,fanglong,53,F,通辽县,2025-05-14,Silver
U005419,zhongyan,41,F,莹市,2023-08-26,Platinum
U005420,qqiao,51,F,辛集市,2025-04-01,Gold
U005421,guiying66,27,F,霞市,2024-05-13,Silver
U005422,gxiong,40,F,玉梅县,2024-01-01,Bronze
U005423,dufang,38,F,淑兰县,2024-10-14,Gold
U005424,pinglin,58,M,东莞县,2024-10-02,Bronze
U005425,yangxue,35,F,玉珍市,2024-05-23,Gold
U005426,ecui,57,M,兴安盟市,2025-04-17,Bronze
U005427,shilei,33,F,峰县,2023-12-13,Silver
U005428,axiang,55,M,丽丽市,2024-01-18,Silver
U005429,taoyang,25,M,六安县,2023-07-28,Bronze
U005430,zpeng,44,M,荆门市,2025-01-12,Silver
U005431,jiangyong,31,M,深圳市,2024-02-25,Silver
U005432,jfeng,39,F,冬梅县,2023-10-26,Bronze
U005433,gujun,31,M,重庆县,2024-05-25,Silver
U005434,xiulan15,21,F,武汉县,2023-10-24,Platinum
U005435,na60,45,F,关岭市,2025-04-14,Silver
U005436,tao83,37,F,平市,2023-06-28,Platinum
U005437,leiding,46,M,马鞍山县,2024-10-25,Bronze
U005438,jieyan,50,M,淑兰县,2024-09-25,Bronze
U005439,bsong,48,M,平县,2023-07-09,Silver
U005440,wanlei,40,F,帅县,2025-02-05,Silver
U005441,junsong,57,M,沈阳县,2024-12-25,Silver
U005442,zhangtao,29,F,红市,2024-03-31,Silver
U005443,qdong,62,M,秀英县,2024-05-09,Platinum
U005444,gangmo,30,F,小红县,2025-03-12,Silver
U005445,luolei,46,F,桂花县,2024-05-03,Silver
U005446,wujie,30,F,瑜县,2023-07-27,Silver
U005447,jing78,50,M,敏市,2023-12-16,Gold
U005448,yaowei,57,F,雷县,2023-11-12,Bronze
U005449,yong92,55,F,南京市,2023-11-11,Bronze
U005450,xiulanxue,30,M,济南县,2024-08-15,Silver
U005451,caiqiang,30,M,南昌市,2024-10-31,Silver
U005452,linyan,60,M,凤兰县,2025-05-21,Gold
U005453,ping77,51,M,淮安县,2023-08-29,Gold
U005454,szeng,25,F,冬梅市,2024-01-21,Silver
U005455,ping89,30,F,兰州市,2024-04-12,Silver
U005456,ming76,49,F,欣县,2025-05-29,Bronze
U005457,tao66,61,M,娟县,2024-04-06,Gold
U005458,xieming,33,M,上海县,2025-03-26,Silver
U005459,xiulanshi,32,F,玉英县,2025-05-24,Gold
U005460,gangtian,18,F,飞县,2024-08-23,Bronze
U005461,iwu,23,M,建县,2024-03-11,Bronze
U005462,lei22,50,F,荆门市,2024-11-19,Silver
U005463,yan06,48,M,六盘水县,2025-02-02,Gold
U005464,yangwu,21,F,丹市,2023-07-22,Bronze
U005465,itao,33,M,丽娟县,2023-11-09,Silver
U005466,kongjing,53,M,香港市,2023-07-18,Silver
U005467,gangxiang,28,M,台北市,2025-03-03,Gold
U005468,dongguiying,41,F,梧州县,2024-11-05,Platinum
U005469,qiuming,40,M,桂花县,2024-02-26,Gold
U005470,xlu,44,F,辛集县,2023-10-02,Platinum
U005471,vfan,63,M,兴安盟市,2024-04-20,Gold
U005472,wlai,20,F,楠县,2023-07-31,Silver
U005473,ixu,31,M,东莞县,2024-12-09,Bronze
U005474,zhangjun,63,F,倩县,2024-04-29,Platinum
U005475,qkong,27,F,关岭县,2024-12-07,Bronze
U005476,qzhao,47,F,佛山市,2024-02-14,Silver
U005477,scheng,37,M,郑州县,2023-09-13,Bronze
U005478,ping94,20,F,婷婷市,2024-09-06,Silver
U005479,nazhong,62,F,成县,2024-07-16,Bronze
U005480,guiying79,51,F,坤县,2024-06-12,Silver
U005481,duchao,34,F,汕尾市,2024-09-18,Bronze
U005482,zhengxiuying,22,F,阳市,2023-10-28,Bronze
U005483,gguo,51,M,济南县,2024-10-11,Platinum
U005484,xufang,46,F,琴县,2023-10-16,Bronze
U005485,lei62,40,F,哈尔滨市,2024-04-03,Platinum
U005486,ping63,51,M,南昌县,2023-07-03,Bronze
U005487,lihou,19,M,六安市,2024-02-10,Bronze
U005488,yongxia,22,M,兴安盟市,2023-12-04,Gold
U005489,yuantao,35,M,玉梅县,2023-07-25,Silver
U005490,jing02,58,F,梅市,2025-01-09,Gold
U005491,fang74,59,M,洋市,2024-12-28,Gold
U005492,jingwei,64,M,佛山市,2023-09-21,Silver
U005493,lei04,64,F,西宁市,2025-05-09,Silver
U005494,tantao,26,M,贵阳市,2024-11-12,Silver
U005495,yan32,61,M,淑华市,2024-06-19,Bronze
U005496,vmo,33,F,丽丽县,2023-07-25,Silver
U005497,cfu,30,F,淑华市,2024-02-22,Gold
U005498,li81,44,M,丹丹市,2023-10-22,Platinum
U005499,bren,56,M,阜新市,2024-08-28,Silver
U005500,xiulanfu,48,M,东县,2024-12-05,Bronze
U005501,gaogang,56,F,飞市,2023-11-13,Platinum
U005502,jun39,24,F,荆门市,2024-06-06,Platinum
U005503,wei24,45,F,淑华市,2023-11-19,Gold
U005504,fuxiuying,21,F,广州县,2025-05-18,Platinum
U005505,zhouxiuying,54,F,武汉县,2024-02-29,Silver
U005506,xiulanzhu,52,M,玉梅县,2024-11-04,Platinum
U005507,liaojing,30,F,西宁县,2025-06-04,Bronze
U005508,jingchen,22,M,晶市,2023-07-10,Silver
U005509,lianglei,40,M,巢湖县,2025-04-15,Silver
U005510,nali,38,M,娟市,2025-03-05,Bronze
U005511,xiulanshao,40,F,香港市,2023-10-04,Bronze
U005512,yinfang,22,F,建国市,2025-05-19,Platinum
U005513,tqin,45,M,辽阳市,2024-05-28,Silver
U005514,yinwei,27,F,玉珍县,2023-08-26,Bronze
U005515,yaojuan,39,F,关岭县,2023-11-21,Bronze
U005516,caifang,31,M,呼和浩特县,2023-11-16,Bronze
U005517,minwei,57,M,淑华县,2025-04-22,Platinum
U005518,li65,57,M,欢县,2023-10-11,Bronze
U005519,qiang03,45,M,丹县,2024-10-12,Gold
U005520,junhe,29,M,淑珍县,2024-10-20,Bronze
U005521,swu,53,M,北镇县,2025-01-06,Silver
U005522,vhu,43,F,佛山县,2024-06-23,Bronze
U005523,mindeng,34,M,宁县,2024-04-07,Silver
U005524,tmo,24,M,桂荣县,2025-02-06,Gold
U005525,ccai,47,M,广州县,2025-01-02,Platinum
U005526,jie29,20,M,桂英县,2024-10-12,Bronze
U005527,gangcai,32,M,昆明市,2024-02-13,Bronze
U005528,leimin,22,F,荣县,2025-03-17,Gold
U005529,qiangyuan,62,M,福州县,2024-04-07,Bronze
U005530,rcheng,64,M,太原市,2025-05-31,Gold
U005531,nlong,38,M,昆明县,2023-07-10,Silver
U005532,jiangtao,22,M,贵阳市,2023-09-07,Silver
U005533,yijuan,58,F,建国县,2025-04-28,Bronze
U005534,xiuyinggu,57,F,张家港市,2023-08-11,Bronze
U005535,xiulan62,46,M,杰县,2025-02-19,Bronze
U005536,pzheng,33,F,岩市,2025-05-20,Silver
U005537,nxia,36,F,瑜县,2024-05-25,Bronze
U005538,cuiqiang,34,M,沈阳县,2024-04-10,Bronze
U005539,yqin,56,F,建平县,2025-05-26,Silver
U005540,zhongxiulan,37,M,利县,2024-07-01,Bronze
U005541,yongmo,29,M,合山县,2024-02-20,Gold
U005542,minyu,42,M,志强县,2025-02-09,Bronze
U005543,naqian,32,M,杭州市,2024-02-14,Gold
U005544,fguo,45,F,邯郸县,2025-05-20,Bronze
U005545,taodai,49,F,丹丹市,2023-11-01,Silver
U005546,leiyu,61,F,雪梅县,2024-04-08,Bronze
U005547,chengming,33,M,邯郸县,2023-08-11,Bronze
U005548,qianwei,30,M,兵县,2025-01-13,Silver
U005549,kye,46,M,娟县,2025-04-25,Bronze
U005550,kongyong,57,M,凯县,2024-09-29,Bronze
U005551,ping13,50,M,桂英市,2025-03-26,Bronze
U005552,yanzeng,63,M,西安市,2024-07-31,Silver
U005553,fengna,24,F,通辽县,2024-04-26,Bronze
U005554,gaoyang,37,M,汕尾县,2024-09-14,Gold
U005555,yangye,37,F,西宁市,2023-10-07,Silver
U005556,dingna,41,F,西安县,2023-10-23,Silver
U005557,baiyang,24,F,台北市,2024-03-13,Silver
U005558,juanding,38,M,海口县,2024-10-11,Bronze
U005559,yongdeng,47,M,强市,2023-08-05,Silver
U005560,taocheng,39,F,海口市,2024-08-04,Platinum
U005561,ltao,31,M,郑州市,2024-09-30,Bronze
U005562,xiuying03,47,F,宜都县,2024-10-10,Gold
U005563,na90,36,M,北京市,2024-10-26,Bronze
U005564,tanna,32,F,楠市,2025-06-03,Platinum
U005565,li83,33,M,红霞县,2023-09-01,Platinum
U005566,gang54,34,M,莉县,2024-09-27,Silver
U005567,fangqiang,56,M,大冶市,2023-09-16,Silver
U005568,igong,21,F,哈尔滨县,2023-07-16,Bronze
U005569,yijun,38,F,关岭市,2024-01-10,Bronze
U005570,haojuan,48,F,郑州县,2024-11-03,Silver
U005571,changming,31,M,贵阳县,2024-11-28,Silver
U005572,xiangjun,32,F,哈尔滨市,2024-12-08,Silver
U005573,kqiao,22,F,峰市,2025-04-21,Silver
U005574,gangjiang,54,F,西安县,2024-06-01,Gold
U005575,li28,37,F,成都县,2024-06-22,Silver
U005576,duangang,46,F,秀芳市,2023-08-31,Bronze
U005577,ytan,45,F,亮市,2023-10-22,Silver
U005578,guiying53,54,M,霞市,2024-05-05,Bronze
U005579,xjin,40,M,成都市,2023-07-06,Silver
U005580,gang75,47,M,天津县,2024-11-09,Gold
U005581,panjuan,29,M,柳州县,2025-01-30,Bronze
U005582,daiyong,41,F,涛县,2024-02-10,Gold
U005583,chao84,18,M,瑞县,2024-04-20,Silver
U005584,dsu,50,M,汕尾县,2024-05-08,Gold
U005585,fye,44,F,北京市,2023-06-23,Bronze
U005586,rqin,27,F,刚县,2025-05-30,Bronze
U005587,minluo,45,F,兰州县,2025-05-06,Bronze
U005588,qianghan,53,M,玉市,2025-05-27,Bronze
U005589,xiahe,31,F,济南市,2023-09-14,Bronze
U005590,panguiying,39,M,南京市,2025-03-07,Bronze
U005591,leichang,50,F,岩县,2024-07-23,Platinum
U005592,dingxiuying,23,M,淮安市,2023-10-21,Gold
U005593,fang65,50,F,石家庄县,2024-10-12,Gold
U005594,tao11,40,F,辉县,2024-01-01,Silver
U005595,qiang96,46,M,想市,2023-10-10,Platinum
U005596,fang79,35,M,沈阳县,2024-07-30,Gold
U005597,kongxia,64,M,呼和浩特市,2023-08-21,Silver
U005598,min67,27,M,丽华县,2024-04-23,Silver
U005599,xuemin,28,M,通辽县,2024-12-29,Platinum
U005600,duantao,56,F,长沙市,2024-05-19,Bronze
U005601,vlong,41,M,潮州县,2025-01-14,Gold
U005602,fujie,36,F,北京县,2024-12-02,Bronze
U005603,jun47,34,M,潜江县,2024-10-27,Bronze
U005604,minhou,52,F,呼和浩特县,2024-10-11,Bronze
U005605,xiali,18,F,静县,2024-12-06,Gold
U005606,dhao,23,F,南宁市,2024-10-05,Gold
U005607,yan70,38,M,香港市,2025-04-29,Gold
U005608,xiulanwang,25,F,玉华市,2024-12-10,Bronze
U005609,na48,20,F,玲市,2024-11-12,Bronze
U005610,lkong,18,M,辽阳县,2025-02-12,Bronze
U005611,jie39,22,M,宁德县,2024-04-14,Bronze
U005612,jietang,49,M,北镇市,2025-03-11,Silver
U005613,libai,50,F,晨市,2025-03-27,Platinum
U005614,renping,40,M,海口县,2025-01-30,Silver
U005615,fanglei,63,F,西宁县,2024-04-09,Silver
U005616,leizhou,53,M,东县,2023-11-16,Platinum
U005617,zhan,58,M,博市,2023-11-03,Silver
U005618,qiang04,25,M,玲县,2024-03-13,Bronze
U005619,zengli,37,M,通辽县,2025-05-30,Silver
U005620,gangding,53,M,佛山县,2023-12-27,Silver
U005621,li95,57,F,玉兰市,2025-01-19,Bronze
U005622,yinxia,23,M,东县,2024-03-25,Silver
U005623,weifang,41,M,宇市,2024-10-01,Bronze
U005624,fengping,22,F,小红市,2025-05-05,Bronze
U005625,yong64,44,F,东莞县,2023-10-17,Silver
U005626,qiang35,52,F,合山县,2024-03-22,Gold
U005627,panjun,20,F,呼和浩特县,2024-02-05,Bronze
U005628,leiming,40,F,合山市,2025-03-31,Bronze
U005629,tao92,55,M,沈阳县,2024-05-31,Silver
U005630,leiluo,61,M,乌鲁木齐市,2024-12-18,Bronze
U005631,gaolei,46,F,梅市,2025-01-01,Bronze
U005632,oxia,26,F,兵县,2023-11-11,Silver
U005633,yugang,55,M,丽娟市,2024-04-30,Silver
U005634,yyan,48,M,重庆县,2025-02-22,Silver
U005635,vkong,52,M,婷市,2025-04-19,Gold
U005636,gangwen,49,M,明县,2024-02-22,Platinum
U005637,shengang,31,F,丽丽市,2024-03-02,Bronze
U005638,fanguiying,24,M,辽阳市,2023-09-20,Bronze
U005639,gangshao,49,M,北京县,2025-01-16,Platinum
